id,Class,BreedCount,Eyes,specialGenes,Ears,specialGenes,Back,specialGenes,Mouth,specialGenes,Horn,specialGenes,Tail,specialGenes,Date,Price,PriceUSD
11897443,Dusk,0,papi,,lotus,,pumpkin,,silence-whisper,,cactus,,hot-butt,,2024-01-06 21:22:42,0.0055,12.330065
2826404,Aquatic,2,clear,,inkling,,goldfish,,risky-fish,,shoal-star,,navaga,,2024-01-06 21:23:00,0.001359253574472235,3.047147478180367
10649215,Bug,2,mavis,,ear-breathing,,snail-shell,,pincer,,parasite,,fish-snack,,2024-01-06 21:22:57,0.002038958333333334,4.570896012500001
825061,Plant,0,confused,,hollow,,watering-can,,serious,,bumpy,,nimo,,2024-01-06 21:22:51,0.01,22.4178
11921796,Dawn,0,mavis,,ear-breathing,,hero,,silence-whisper,,leaf-bug,,potato-leaf,,2024-01-06 21:23:12,0.005,11.2089
11919671,Mech,4,gero,,seaslug,,anemone,,lam,,anemone,,nimo,,2024-01-06 21:23:03,0.014,31.38492
11484955,Aquatic,3,sleepless,,inkling,,anemone,,risky-fish,,babylonia,,nimo,,2024-01-06 21:23:18,0.0025,5.60445
11917348,Bird,4,sleepless,,nimo,,sandal,,piranha,,babylonia,,nimo,,2024-01-06 21:23:36,0.0095,21.29691
11929778,Dawn,4,sleepless,,seaslug,,anemone,,serious,,anemone,,nimo,,2024-01-06 21:24:12,0.015,33.6267
8086420,Dusk,6,clear,,gill,,garish-worm,,toothless-bite,,cerastes,,grass-snake,,2024-01-06 21:24:06,0.006329025462962963,14.18828270236111
1121781,Beast,3,chubby,,nut-cracker,,ronin,,nut-cracker,,imp,,nut-cracker,,2024-01-06 21:24:03,0.001668629684720604,3.740700654612956
11790083,Dawn,2,mavis,,innocent-lamb,,mint,,silence-whisper,,bamboo-shoot,,hatsune,,2024-01-06 21:24:42,0.005,11.2089
2205613,Plant,1,clear,,hollow,,hermit,,pincer,,leaf-bug,,potato-leaf,,2024-01-06 21:25:00,0.0157,35.220124
7564615,Dusk,0,lucas,,owl,,red-ear,,tiny-turtle,,lagging,,thorny-caterpillar,,2024-01-06 21:24:57,0.001427360084876544,3.202025425605249
10941577,Aquatic,0,bookworm,,peace-maker,,hermit,,silence-whisper,,arco,,nimo,,2024-01-06 21:25:24,0.0063,14.132916
11381595,Plant,0,clear,,clover,,pumpkin,,silence-whisper,,strawberry-shortcake,,nimo,,2024-01-06 21:25:57,0.012,26.9208
11956265,Mech,2,sleepless,,nimo,,sandal,,square-teeth,,anemone,,nimo,,2024-01-06 21:27:12,0.00809,18.1360002
11953994,Bird,3,sleepless,,seaslug,,anemone,,doubletalk,,anemone,,nimo,,2024-01-06 21:27:24,0.02,44.8356
8406177,Dusk,4,mavis,,bubblemaker,,snail-shell,,tiny-turtle,,lagging,,thorny-caterpillar,,2024-01-06 21:27:36,0.0041,9.191298
11664625,Reptile,4,gecko,,small-frill,,green-thorns,,tiny-turtle,,scaly-spoon,,gila,,2024-01-06 21:28:00,0.0147,32.937849
11722186,Dawn,6,tricky,,innocent-lamb,,spiky-wing,,mosquito,,incisor,,wall-gecko,,2024-01-06 21:28:18,0.005835335648148149,13.07506152673611
11315438,Mech,3,clear,,peace-maker,,risky-beast,,toothless-bite,,dual-blade,,twin-tail,,2024-01-06 21:28:12,0.008,17.92536
11878581,Reptile,2,gecko,,small-frill,,green-thorns,,tiny-turtle,,watermelon,,cattail,,2024-01-06 21:28:36,0.0054,12.099618
11871020,Reptile,0,gecko,,small-frill,,green-thorns,,herbivore,,watermelon,,cottontail,,2024-01-06 21:29:06,0.005861111119999,13.13281585324816
10490383,Mech,3,clear,,tiny-fan,,hero,,axie-kiss,,dual-blade,,hare,,2024-01-06 21:29:03,0.00266,5.9601822
11893138,Reptile,3,chubby,,small-frill,,green-thorns,,razor-bite,,dual-blade,,grass-snake,,2024-01-06 21:29:51,0.010619699074074077,23.79524112430556
11944202,Reptile,3,scar,,pogona,,indian-star,,kotaro,,scaly-spoon,,tiny-dino,,2024-01-06 21:31:24,0.006,13.44186
10751850,Bug,2,robin,,tassels,,snail-shell,,pincer,,parasite,,fish-snack,,2024-01-06 21:32:06,0.002025208333333334,4.537175489583335
11355006,Aquatic,5,clear,,pink-cheek,,beach-ball,Summer2022,risky-fish,,cuckoo,,koi,,2024-01-06 21:32:00,0.008536689814814815,19.12517302662037
11881323,Reptile,3,gecko,,small-frill,,green-thorns,,tiny-turtle,,watermelon,,potato-leaf,,2024-01-06 21:31:57,0.00699,15.6600465
3608157,Bird,3,sleepless,,bubblemaker,,cupid,,little-owl,,eggshell,,swallow,,2024-01-06 21:32:30,0.0016,3.58456
2955444,Plant,4,confused,,clover,,turnip,,serious,,rose-bud,,carrot,,2024-01-06 21:33:03,0.0014,3.13789
5187557,Plant,2,papi,,clover,,pumpkin,,serious,,cactus,,wall-gecko,,2024-01-06 21:33:36,0.0017499,3.922138365
11743086,Reptile,5,gecko,,small-frill,,green-thorns,,tiny-turtle,,watermelon,,potato-leaf,,2024-01-06 21:33:51,0.019,42.56589
8879143,Plant,2,papi,,clover,,pumpkin,,serious,,leaf-bug,,yam,,2024-01-06 21:33:42,0.0014,3.136434
11583469,Beast,3,little-peas,,belieber,,ronin,,axie-kiss,,little-branch,,tiny-dino,,2024-01-06 21:33:57,0.004999,11.19930969
9155685,Plant,4,topaz,,swirl,,pumpkin,,pincer,,leaf-bug,,cattail,,2024-01-06 21:34:24,0.004,8.96124
2127762,Aquatic,5,clear,,inkling,,goldfish,,risky-fish,,oranda,,koi,,2024-01-06 21:34:18,0.0014,3.136434
1374900,Plant,3,papi,,lotus,,pumpkin,,serious,,cactus,,granmas-fan,,2024-01-06 21:34:12,0.001320142916666667,2.957529377637501
11509142,Reptile,5,nerdy,,small-frill,,green-thorns,,tiny-turtle,,scaly-spoon,,gila,,2024-01-06 21:34:30,0.00501,11.2239531
11539010,Beast,3,little-peas,,belieber,,ronin,,axie-kiss,,unko,,tiny-dino,,2024-01-06 21:34:54,0.001696147311920303,3.801659777572571
187249,Aquatic,2,blossom,,inkling,,jaguar,,risky-fish,,babylonia,,rice,,2024-01-06 21:34:48,0.003,6.72405
9189661,Aquatic,1,gero,,inkling,,anemone,,lam,,anemone,,nimo,,2024-01-06 21:35:33,0.001838677536231884,4.121119895833333
10471228,Plant,0,puppy,,clover,,pumpkin,,pincer,,eggshell,,yam,,2024-01-06 21:36:03,0.0025,5.608225
11766344,Mech,0,tricky,,leafy,,indian-star,,silence-whisper,,leaf-bug,,feather-fan,,2024-01-06 21:36:21,0.00191999,4.3070943671
2642168,Aquatic,4,clear,,gill,,goldfish,,risky-fish,,shoal-star,,nimo,,2024-01-06 21:36:33,0.0014,3.140606
4553843,Aquatic,4,gero,,inkling,,goldfish,,risky-fish,,clamshell,,nimo,,2024-01-06 21:37:00,0.0014,3.13789
4236269,Aquatic,0,clear,,gill,,green-thorns,,mosquito,,shoal-star,,cloud,,2024-01-06 21:37:42,0.001308085069444445,2.931876470399307
1058799,Plant,3,papi,,hollow,,pigeon-post,,zigzag,,leaf-bug,,carrot,,2024-01-06 21:37:33,0.001308726244212963,2.933313567466725
4165309,Plant,3,confused,,seaslug,,garish-worm,,serious,,rose-bud,,carrot,,2024-01-06 21:38:03,0.001309810677083334,2.936949186903647
5978968,Aquatic,0,chubby,,bubblemaker,,goldfish,,risky-fish,,anemone,,koi,,2024-01-06 21:37:51,0.001307852517361112,2.932558464103301
7967964,Aquatic,0,clear,,bubblemaker,,pumpkin,,risky-fish,,shoal-star,,koi,,2024-01-06 21:38:27,0.00135,3.0270645
701115,Aquatic,2,clear,,bubblemaker,,anemone,,lam,,rose-bud,,shrimp,,2024-01-06 21:38:48,0.00135,3.0270645
5425830,Plant,3,papi,,lotus,,cupid,,serious,,rose-bud,,carrot,,2024-01-06 21:38:39,0.00135,3.0270645
10581963,Plant,0,confused,,hollow,,pumpkin,,serious,,rose-bud,,hot-butt,,2024-01-06 21:38:57,0.001242,2.78441496
11678396,Dusk,3,mavis,,innocent-lamb,,mint,,kotaro,,scaly-spoon,,nimo,,2024-01-06 21:39:12,0.01,22.4188
10095670,Plant,3,blossom,,clover,,bidens,,zigzag,,cactus,,hot-butt,,2024-01-06 21:39:27,0.0019,4.259572
11918697,Reptile,4,chubby,,small-frill,,green-thorns,,razor-bite,,dual-blade,,iguana,,2024-01-06 21:39:21,0.009320455555555556,20.89534290088889
11894462,Beast,4,chubby,,earwing,,buzz-buzz,,axie-kiss,,dual-blade,,ranchu,,2024-01-06 21:39:45,0.00899999,20.1768975812
9911011,Plant,4,cucumber-slice,,clover,,bidens,,zigzag,,pocky,,hot-butt,,2024-01-06 21:40:03,0.002,4.48668
4950405,Reptile,2,confused,,bubblemaker,,snail-shell,,tiny-turtle,,lagging,,thorny-caterpillar,,2024-01-06 21:40:03,0.0017,3.813678
10685401,Plant,3,papi,,lotus,,sandal,,serious,,cactus,,hot-butt,,2024-01-06 21:40:03,0.0021,4.711014
11888906,Bug,3,topaz,,innocent-lamb,,timber,,cute-bunny,,bumpy,,nimo,,2024-01-06 21:40:12,0.005,11.2167
1884687,Aquatic,4,clear,,inkling,,goldfish,,risky-fish,,shoal-star,,nimo,,2024-01-06 21:40:06,0.0014,3.140676
11893824,Mech,2,chubby,,small-frill,,green-thorns,,tiny-turtle,,dual-blade,,cottontail,,2024-01-06 21:40:27,0.01,22.4334
4040545,Beast,3,robin,,puppy,,ronin,,nut-cracker,,lagging,,nut-cracker,,2024-01-06 21:40:24,0.0017,3.813678
3131521,Plant,3,confused,,lotus,,pumpkin,,serious,,imp,,hot-butt,,2024-01-06 21:40:45,0.0013,2.916342
11110570,Plant,2,papi,,clover,,watering-can,,serious,,cactus,,cattail,,2024-01-06 21:41:09,0.001,2.24188
275890,Aquatic,4,gero,,inkling,,blue-moon,,lam,,anemone,,nimo,,2024-01-06 21:41:51,0.0014,3.138632
11121769,Mech,3,little-owl,,peace-maker,,balloon,,nut-cracker,,arco,,nut-cracker,,2024-01-06 21:42:12,0.0015,3.362865
11236595,Mech,2,mavis,,early-bird,,hero,,goda,,arco,,hare,,2024-01-06 21:42:27,0.0015,3.362865
8294021,Dusk,2,telescope,,pink-cheek,,snail-shell,,tiny-turtle,,lagging,,thorny-caterpillar,,2024-01-06 21:42:42,0.0015,3.362865
6605777,Beast,0,chubby,,nut-cracker,,ronin,,nut-cracker,,imp,,nut-cracker,,2024-01-06 21:43:00,0.0014,3.138632
10625477,Plant,3,confused,,rosa,,bidens,,zigzag,,beech,,hot-butt,,2024-01-06 21:43:00,0.0015,3.36282
11945760,Dusk,4,confused,,innocent-lamb,,garish-worm,,doubletalk,,bumpy,,nimo,,2024-01-06 21:43:54,0.01089,24.4245276
10589744,Plant,3,confused,,clover,,bidens,,zigzag,,cactus,,hot-butt,,2024-01-06 21:43:45,0.00185,4.149254
11586557,Beast,4,puppy,,earwing,,tri-feather,,axie-kiss,,little-branch,,hot-butt,,2024-01-06 21:43:57,0.0021,4.709964
8588201,Dusk,0,lucas,,bubblemaker,,red-ear,,doubletalk,,lagging,,tiny-dino,,2024-01-06 21:44:18,0.0015,3.36426
6173625,Aquatic,5,telescope,,bubblemaker,,goldfish,,lam,,shoal-star,,nimo,,2024-01-06 21:44:15,0.0014,3.139976
10489655,Mech,2,mavis,,risky-bird,,hero,,nut-cracker,,dual-blade,,hare,,2024-01-06 21:44:54,0.001554,3.48537336
4672143,Mech,4,zeal,,nut-cracker,,ronin,,goda,,imp,,rice,,2024-01-06 21:45:00,0.0015,3.36426
11783182,Reptile,3,gecko,,small-frill,,green-thorns,,tiny-turtle,,watermelon,,potato-leaf,,2024-01-06 21:45:24,0.015,33.6426
11557094,Plant,3,mavis,,curved-spine,,snail-shell,,silence-whisper,,merry,,hatsune,,2024-01-06 21:45:18,0.0019,4.261396
7464684,Bird,3,mavis,,owl,,pigeon-post,,little-owl,,eggshell,,post-fight,,2024-01-06 21:45:15,0.0015,3.36426
9060442,Plant,4,confused,,clover,,bidens,,zigzag,,pocky,,carrot,,2024-01-06 21:45:54,0.0015,3.362865
11867386,Beast,3,little-peas,,leafy,,jaguar,,confident,,bamboo-shoot,,cottontail,,2024-01-06 21:45:45,0.0046,10.312786
10435815,Bird,4,robin,,risky-bird,,pigeon-post,,little-owl,,eggshell,,post-fight,,2024-01-06 21:45:42,0.0015,3.362865
11287185,Mech,4,telescope,,nimo,,risky-beast,,toothless-bite,,dual-blade,,twin-tail,,2024-01-06 21:45:42,0.00515,11.5458365
8592099,Aquatic,4,gero,,seaslug,,anemone,,lam,,anemone,,nimo,,2024-01-06 21:46:00,0.008,17.93528
10838260,Mech,3,mavis,,risky-bird,,hero,,goda,,dual-blade,,hare,,2024-01-06 21:46:12,0.004,8.96764
11731242,Reptile,5,gecko,,small-frill,,green-thorns,,tiny-turtle,,watermelon,,potato-leaf,,2024-01-06 21:46:12,0.0199,44.614009
2568869,Aquatic,0,clear,,inkling,,perch,,risky-fish,,clamshell,,ranchu,,2024-01-06 21:46:39,0.00156023625,3.4979092512375
11938276,Aquatic,4,gero,,nimo,,sponge,,square-teeth,,shoal-star,,nimo,,2024-01-06 21:46:45,0.02521423611111111,56.56990371180556
8664574,Plant,4,confused,,rosa,,bidens,,zigzag,,cactus,,hot-butt,,2024-01-06 21:46:42,0.003,6.73071
11299346,Plant,2,blossom,,clover,,sandal,,goda,,beech,,cattail,,2024-01-06 21:47:09,0.00405,9.0864585
11927424,Beast,3,chubby,,earwing,,cupid,,hungry-bird,,parasite,,granmas-fan,,2024-01-06 21:47:24,0.003,6.73071
8181072,Plant,4,bookworm,,hollow,,bidens,,zigzag,,pliers,,hot-butt,,2024-01-06 21:47:39,0.00345,7.7403165
10439060,Plant,0,confused,,sakura,,bidens,,zigzag,,cactus,,hot-butt,,2024-01-06 21:47:30,0.0016,3.589712
11923878,Reptile,0,gecko,,leaf-bug,,tri-spikes,,kotaro,,scaly-spear,,iguana,,2024-01-06 21:47:48,0.005510621913580247,12.35944325265432
11072446,Plant,3,cucumber-slice,,clover,,sandal,,serious,,beech,,cattail,,2024-01-06 21:48:06,0.003,6.72852
11888966,Mech,0,topaz,,innocent-lamb,,garish-worm,,square-teeth,,babylonia,,the-last-one,,2024-01-06 21:48:03,0.001357,3.04353388
10333439,Aquatic,0,gero,,pink-cheek,,anemone,,confident,,anemone,,nimo,,2024-01-06 21:48:03,0.008,17.94272
11903805,Aquatic,4,gero,,seaslug,,anemone,,lam,,anemone,,nimo,,2024-01-06 21:48:45,0.008,17.94272
10303436,Mech,0,mavis,,curly,,hero,,goda,,dual-blade,,hare,,2024-01-06 21:48:51,0.004,8.97104
3567573,Plant,0,confused,,lotus,,tri-spikes,,serious,,trump,,hot-butt,,2024-01-06 21:48:48,0.0013,2.915588
543183,Plant,3,papi,,nut-cracker,,mint,,zigzag,,teal-shell,,carrot,,2024-01-06 21:49:12,0.002,4.48552
2001649,Aquatic,6,telescope,,nimo,,goldfish,,risky-fish,,oranda,,koi,,2024-01-06 21:49:09,0.0014,3.139864
11833714,Bug,0,little-peas,,pogona,,ronin,,confident,,eggshell,,shiba,,2024-01-06 21:49:06,0.006,13.45656
11631466,Plant,4,little-peas,,belieber,,ronin,,doubletalk,,little-branch,,tiny-dino,,2024-01-06 21:49:27,0.003,6.72828
11942847,Mech,4,sleepless,,tiny-fan,,anemone,,piranha,,anemone,,cottontail,,2024-01-06 21:49:51,0.01,22.4276
11931420,Bug,3,little-peas,,innocent-lamb,,tri-feather,,peace-maker,,wing-horn,,nut-cracker,,2024-01-06 21:50:09,0.002088919853152361,4.684945889855989
10813175,Dusk,5,gero,,gill,,bone-sail,,tiny-turtle,,wing-horn,,grass-snake,,2024-01-06 21:50:06,0.0027,6.055452
869358,Plant,2,chubby,,hollow,,pigeon-post,,risky-fish,,cuckoo,,yam,,2024-01-06 21:50:24,0.0013,2.915588
10912326,Dusk,0,nerdy,,nimo,,garish-worm,,tiny-turtle,,cuckoo,,grass-snake,,2024-01-06 21:50:48,0.0013,2.916017
4898723,Dusk,3,gero,,beetle-spike,,snail-shell,,razor-bite,,lagging,,thorny-caterpillar,,2024-01-06 21:51:09,0.001336420968364198,2.997712509928049
3474577,Plant,2,papi,,tiny-fan,,buzz-buzz,,peace-maker,,cactus,,carrot,,2024-01-06 21:51:39,0.0013,2.916017
8663184,Dusk,3,tricky,,sidebarb,,garish-worm,,toothless-bite,,cerastes,,grass-snake,,2024-01-06 21:51:36,0.002,4.48618
1761489,Aquatic,1,clear,,nimo,,goldfish,,axie-kiss,,teal-shell,,the-last-one,,2024-01-06 21:51:57,0.0013,2.914951
3480518,Bird,0,mavis,,sakura,,tri-feather,,serious,,watermelon,,carrot,,2024-01-06 21:52:09,0.0013,2.914951
10763234,Aquatic,4,clear,,bubblemaker,,risky-beast,,piranha,,oranda,,shrimp,,2024-01-06 21:52:30,0.002,4.48454
11658089,Aquatic,0,gero,,inkling,,blue-moon,,risky-fish,,cuckoo,,snake-jar,,2024-01-06 21:52:30,0.001474525163228104,3.306283537751481
503553,Aquatic,2,kotaro,,peace-maker,,blue-moon,,pincer,,imp,,post-fight,,2024-01-06 21:52:24,0.0013,2.914951
10096741,Bug,4,tricky,,ear-breathing,,snail-shell,,pincer,,parasite,,cattail,,2024-01-06 21:52:48,0.002,4.48454
11692018,Reptile,5,gecko,,small-frill,,green-thorns,,tiny-turtle,,watermelon,,grass-snake,,2024-01-06 21:53:03,0.0125,28.038625
11944323,Dawn,4,sleepless,,leaf-bug,,anemone,,piranha,,anemone,,nimo,,2024-01-06 21:53:00,0.00525327700617284,11.78357311977624
4017575,Reptile,0,gero,,friezard,,hero,,doubletalk,,feather-spear,,nimo,,2024-01-06 21:52:57,0.001789999999999999,4.015131099999998
11249364,Aquatic,3,clear,,tiny-fan,,blue-moon,,piranha,,oranda,,shrimp,,2024-01-06 21:53:15,0.00135,3.0281715
518221,Aquatic,0,topaz,,inkling,,blue-moon,,hungry-bird,,anemone,,shiba,,2024-01-06 21:53:09,0.0014989,3.362167601
754984,Aquatic,4,clear,,nimo,,anemone,,lam,,anemone,,nimo,,2024-01-06 21:53:06,0.0033,7.402197
11955086,Bird,3,confused,,swirl,,garish-worm,,silence-whisper,,leaf-bug,,nimo,,2024-01-06 21:53:48,0.029,65.04961
673082,Bug,2,bookworm,,larva,,pumpkin,,pincer,,lagging,,fish-snack,,2024-01-06 21:53:42,0.0013,2.916017
9573859,Plant,0,papi,,lotus,,jaguar,,serious,,cerastes,,hot-butt,,2024-01-06 21:53:36,0.0015,3.364635
8515752,Plant,0,confused,,lotus,,sandal,,zigzag,,cactus,,hot-butt,,2024-01-06 21:54:00,0.0042,9.420978
4678708,Plant,3,papi,,owl,,pumpkin,,serious,,leaf-bug,,hatsune,,2024-01-06 21:54:21,0.0014,3.140326
520735,Bug,2,lucas,,seaslug,,raven,,toothless-bite,,shoal-star,,yam,,2024-01-06 21:54:21,0.002,4.48618
8341446,Aquatic,4,gero,,tiny-fan,,garish-worm,,lam,,oranda,,shrimp,,2024-01-06 21:54:18,0.002,4.48618
1227063,Aquatic,2,telescope,,sakura,,goldfish,,risky-fish,,cerastes,,yam,,2024-01-06 21:54:12,0.0013,2.916017
7304620,Dusk,0,clear,,bubblemaker,,sponge,,tiny-turtle,,lagging,,feather-fan,,2024-01-06 21:54:36,0.0013,2.916017
5686127,Reptile,1,cucumber-slice,,curly,,tri-spikes,,tiny-turtle,,antenna,,thorny-caterpillar,,2024-01-06 21:54:51,0.0013,2.916017
2154599,Bird,3,mavis,,owl,,watering-can,,little-owl,,pocky,,cattail,,2024-01-06 21:54:51,0.001513316750208086,3.394505669224256
11783320,Reptile,3,gecko,,small-frill,,green-thorns,,tiny-turtle,,watermelon,,ant,,2024-01-06 21:55:03,0.006,13.45212
4745051,Aquatic,0,clear,,inkling,,goldfish,,risky-fish,,shoal-star,,fish-snack,,2024-01-06 21:54:57,0.001378209465034723,3.08997318479715
11116755,Reptile,0,topaz,,friezard,,indian-star,,tiny-turtle,,imp,,tiny-dino,,2024-01-06 21:55:18,0.001527846924225985,3.425463361053143
1925505,Aquatic,3,clear,,gill,,goldfish,,risky-fish,,oranda,,navaga,,2024-01-06 21:55:30,0.0013,2.914626
8602222,Dusk,4,sleepless,,nimo,,garish-worm,,tiny-turtle,,wing-horn,,grass-snake,,2024-01-06 21:55:24,0.005,11.2101
3820230,Plant,6,papi,,clover,,pumpkin,,serious,,cactus,,carrot,,2024-01-06 21:55:48,0.002181731481481482,4.891485616111112
490355,Plant,4,confused,,hollow,,pumpkin,,serious,,leaf-bug,,carrot,,2024-01-06 21:56:18,0.0013,2.914626
355225,Aquatic,6,clear,,nimo,,perch,,lam,,clamshell,,navaga,,2024-01-06 21:56:18,0.002269519319099222,5.088307703806838
1553370,Bird,3,mavis,,tiny-fan,,cupid,,hungry-bird,,eggshell,,the-last-one,,2024-01-06 21:56:18,0.001542167039065662,3.457569344925996
6748049,Reptile,2,scar,,early-bird,,garish-worm,,toothless-bite,,cerastes,,iguana,,2024-01-06 21:56:09,0.00165,3.699333
9384282,Mech,5,little-owl,,tiny-fan,,hero,,nut-cracker,,dual-blade,,nut-cracker,,2024-01-06 21:56:30,0.00205,4.596141
11132901,Dusk,0,papi,,rosa,,sandal,,herbivore,,beech,,iguana,,2024-01-06 21:56:48,0.005,11.21135
10949904,Aquatic,6,little-owl,,inkling,,blue-moon,,lam,,clamshell,,shrimp,,2024-01-06 21:57:18,0.002556082175925926,5.731426380613426
10741561,Dusk,0,zeal,,gill,,garish-worm,,tiny-turtle,,wing-horn,,grass-snake,,2024-01-06 21:57:18,0.004343912037037038,9.74022364328704
896366,Plant,6,papi,,lotus,,pumpkin,,serious,,cactus,,carrot,,2024-01-06 21:57:09,0.0025,5.605675
11950549,Beast,3,little-peas,,zen,,kingfisher,,confident,,imp,,shrimp,,2024-01-06 21:57:09,0.001586048611111112,3.556349219236113
295698,Plant,6,cucumber-slice,,lotus,,pumpkin,,serious,,beech,,carrot,,2024-01-06 21:57:30,0.002629421296296297,5.895872490046298
11931366,Dawn,0,sleepless,,nimo,,sandal,,piranha,,beech,,nimo,,2024-01-06 21:57:48,0.00689,15.4344957
6336295,Plant,3,confused,,clover,,pumpkin,,serious,,leaf-bug,,carrot,,2024-01-06 21:58:09,0.0014,3.136182
7967761,Reptile,2,zeal,,nimo,,snail-shell,,cute-bunny,,antenna,,post-fight,,2024-01-06 21:57:57,0.001594553699677113,3.572007579257691
322873,Aquatic,6,clear,,inkling,,goldfish,,risky-fish,,oranda,,koi,,2024-01-06 21:58:27,0.00289,6.4739757
9227172,Aquatic,6,clear,,lotus,,balloon,,risky-fish,,dual-blade,,hare,,2024-01-06 21:59:09,0.0029,6.496377
10980881,Aquatic,6,robin,,nimo,,balloon,,lam,,pocky,,koi,,2024-01-06 21:59:00,0.0029,6.496377
606478,Aquatic,3,gero,,bubblemaker,,goldfish,,risky-fish,,babylonia,,koi,,2024-01-06 21:59:36,0.00298,6.6755874
7371708,Beast,1,chubby,,ear-breathing,,ronin,,toothless-bite,,imp,,nut-cracker,,2024-01-06 21:59:33,0.00175,3.9202275
11109773,Aquatic,0,clear,,inkling,,risky-beast,,risky-fish,,dual-blade,,nimo,,2024-01-06 21:59:42,0.0025,5.600325
11752569,Dawn,3,telescope,,innocent-lamb,,hermit,,confident,,babylonia,,cloud,,2024-01-06 21:59:42,0.00198957623707044,4.456909415948605
3085324,Aquatic,0,clear,,tiny-fan,,bone-sail,,risky-fish,,shoal-star,,nimo,,2024-01-06 22:00:03,0.0013,2.912169
7614678,Aquatic,2,gecko,,inkling,,goldfish,,risky-fish,,oranda,,koi,,2024-01-06 22:00:24,0.0013,2.912169
4454975,Aquatic,0,sleepless,,nimo,,croc,,axie-kiss,,shoal-star,,nimo,,2024-01-06 22:00:15,0.0013,2.912169
8702379,Plant,2,confused,,hollow,,pumpkin,,serious,,leaf-bug,,carrot,,2024-01-06 22:00:33,0.0013,2.912169
10702527,Plant,2,cucumber-slice,,rosa,,pumpkin,,serious,,leaf-bug,,carrot,,2024-01-06 22:00:45,0.0013,2.915003
4647169,Aquatic,0,clear,,inkling,,goldfish,,risky-fish,,unko,,nimo,,2024-01-06 22:00:45,0.0059,13.229629
2629849,Bird,2,bookworm,,small-frill,,cupid,,peace-maker,,parasite,,granmas-fan,,2024-01-06 22:01:12,0.0012,2.690772
6308311,Plant,2,papi,,gill,,pumpkin,,serious,,wing-horn,,carrot,,2024-01-06 22:01:06,0.0013,2.915003
1804778,Beast,3,sleepless,,ear-breathing,,balloon,,axie-kiss,,parasite,,cottontail,,2024-01-06 22:01:00,0.0012,2.690772
2196618,Bird,3,mavis,,early-bird,,raven,,little-owl,,wing-horn,,ranchu,,2024-01-06 22:00:57,0.00143633098835102,3.220699338489376
7493723,Bird,0,chubby,,sidebarb,,ronin,,silence-whisper,,wing-horn,,nimo,,2024-01-06 22:01:27,0.0013,2.915003
8979721,Plant,1,confused,,leafy,,pumpkin,,serious,,leaf-bug,,koi,,2024-01-06 22:01:18,0.0013,2.915003
4959493,Plant,4,papi,,lotus,,pumpkin,,serious,,leaf-bug,,carrot,,2024-01-06 22:01:42,0.0013,2.915003
2826385,Dusk,2,gecko,,rosa,,red-ear,,hungry-bird,,watermelon,,carrot,,2024-01-06 22:01:36,0.0012,2.690772
11463463,Reptile,0,bookworm,,friezard,,tri-spikes,,kotaro,,shoal-star,,wall-gecko,,2024-01-06 22:01:33,0.0019899,4.461972669
1278687,Plant,2,papi,,lotus,,balloon,,serious,,little-branch,,carrot,,2024-01-06 22:02:06,0.0013,2.912169
2940132,Aquatic,0,clear,,bubblemaker,,snail-shell,,risky-fish,,shoal-star,,hatsune,,2024-01-06 22:02:03,0.0013,2.912169
7689308,Aquatic,0,clear,,inkling,,perch,,risky-fish,,shoal-star,,nimo,,2024-01-06 22:02:27,0.0014,3.136182
3159486,Bird,3,mavis,,early-bird,,kingfisher,,nut-cracker,,kestrel,,yam,,2024-01-06 22:02:21,0.0013,2.912169
11902218,Aquatic,0,gero,,nimo,,anemone,,lam,,anemone,,nimo,,2024-01-06 22:02:48,0.0031,6.951161
6447245,Dusk,4,clear,,earwing,,snail-shell,,square-teeth,,lagging,,thorny-caterpillar,,2024-01-06 22:02:45,0.0013,2.915003
7835219,Bird,0,mavis,,owl,,pigeon-post,,little-owl,,eggshell,,gerbil,,2024-01-06 22:03:12,0.0013,2.915003
2705923,Aquatic,2,little-owl,,nyan,,anemone,,herbivore,,anemone,,ranchu,,2024-01-06 22:03:03,0.0013,2.915003
11930107,Dawn,0,sleepless,,seaslug,,anemone,,lam,,trump,,shrimp,,2024-01-06 22:03:03,0.005,11.21155
11116595,Reptile,4,nerdy,,ear-breathing,,indian-star,,kotaro,,scaly-spoon,,tiny-dino,,2024-01-06 22:03:00,0.004,8.96924
8225289,Plant,4,papi,,rosa,,pumpkin,,serious,,leaf-bug,,carrot,,2024-01-06 22:03:27,0.0013,2.915003
9203534,Dusk,7,clear,,pink-cheek,,bone-sail,,zigzag,,bumpy,,nimo,,2024-01-06 22:03:27,0.004,8.96924
10605515,Plant,0,cucumber-slice,,leafy,,bidens,,zigzag,,little-branch,,gravel-ant,,2024-01-06 22:03:21,0.0016,3.587696
1437111,Aquatic,4,clear,,bubblemaker,,goldfish,,risky-fish,,oranda,,koi,,2024-01-06 22:03:18,0.0014,3.139234
11201312,Plant,4,confused,,lotus,,sandal,,serious,,beech,,cattail,,2024-01-06 22:03:42,0.0045,10.090395
11317106,Plant,0,papi,,clover,,sandal,,goda,,beech,,cattail,,2024-01-06 22:03:57,0.002,4.48436
11955741,Reptile,1,papi,,sidebarb,,tri-spikes,,kotaro,,scaly-spear,,cottontail,,2024-01-06 22:03:51,0.008,17.93744
